Data,Fechamento,Abertura,Maxima,Minima,Var%
25.08.2010,1055.33,1048.98,1059.38,1039.83,0.33
26.08.2010,1047.22,1056.28,1061.45,1045.4,-0.77
27.08.2010,1064.59,1049.27,1065.21,1039.7,1.66
30.08.2010,1048.92,1062.9,1064.4,1048.79,-1.47
31.08.2010,1049.33,1046.88,1055.14,1040.88,0.04
01.09.2010,1080.29,1049.72,1081.3,1049.72,2.95
02.09.2010,1090.1,1080.66,1090.1,1080.39,0.91
03.09.2010,1104.51,1093.61,1105.1,1093.61,1.32
07.09.2010,1091.84,1102.6,1102.6,1091.15,-1.15
08.09.2010,1098.87,1092.36,1103.26,1092.36,0.64
09.09.2010,1104.18,1101.15,1110.27,1101.15,0.48
10.09.2010,1109.55,1104.57,1110.88,1103.92,0.49
13.09.2010,1121.9,1113.38,1123.87,1113.38,1.11
14.09.2010,1121.1,1121.16,1127.36,1115.58,-0.07
15.09.2010,1125.07,1119.43,1126.46,1114.63,0.35
16.09.2010,1124.66,1123.89,1125.44,1118.88,-0.04
17.09.2010,1125.59,1126.39,1131.47,1122.43,0.08
20.09.2010,1142.71,1126.57,1144.86,1126.57,1.52
21.09.2010,1139.78,1142.82,1148.59,1136.22,-0.26
22.09.2010,1134.28,1139.49,1144.38,1131.58,-0.48
23.09.2010,1124.83,1131.1,1136.77,1122.79,-0.83
24.09.2010,1148.67,1131.69,1148.9,1131.69,2.12
27.09.2010,1142.16,1148.64,1149.92,1142,-0.57
28.09.2010,1147.7,1142.31,1150,1132.09,0.49
29.09.2010,1144.73,1146.75,1148.63,1140.26,-0.26
30.09.2010,1141.2,1145.97,1157.16,1136.08,-0.31
01.10.2010,1146.24,1143.49,1150.3,1139.42,0.44
04.10.2010,1137.03,1144.96,1148.16,1131.87,-0.8
05.10.2010,1160.75,1140.68,1162.76,1140.68,2.09
06.10.2010,1159.97,1159.81,1162.33,1154.85,-0.07
07.10.2010,1158.06,1161.57,1163.87,1151.41,-0.16
08.10.2010,1165.15,1158.36,1167.73,1155.58,0.61
11.10.2010,1165.32,1165.32,1168.68,1162.02,0.01
12.10.2010,1169.77,1164.28,1172.58,1155.71,0.38
13.10.2010,1178.1,1171.32,1184.38,1171.32,0.71
14.10.2010,1173.81,1177.82,1178.89,1166.71,-0.36
15.10.2010,1176.19,1177.47,1181.2,1167.12,0.2
18.10.2010,1184.71,1176.83,1185.53,1174.55,0.72
19.10.2010,1165.9,1178.64,1178.64,1159.71,-1.59
20.10.2010,1178.17,1166.74,1182.94,1166.74,1.05
21.10.2010,1180.26,1179.82,1189.43,1171.17,0.18
22.10.2010,1183.08,1180.52,1183.93,1178.99,0.24
25.10.2010,1185.62,1184.74,1196.14,1184.74,0.21
26.10.2010,1185.64,1184.88,1187.11,1177.72,0
27.10.2010,1182.45,1183.84,1183.84,1171.7,-0.27
28.10.2010,1183.78,1184.47,1189.53,1177.1,0.11
29.10.2010,1183.26,1183.87,1185.46,1179.7,-0.04
01.11.2010,1184.38,1185.71,1195.81,1177.65,0.09
02.11.2010,1193.57,1187.86,1195.88,1187.86,0.78
03.11.2010,1197.96,1193.79,1198.3,1183.56,0.37
04.11.2010,1221.06,1198.34,1221.25,1198.34,1.93
05.11.2010,1225.85,1221.2,1227.08,1220.29,0.39
08.11.2010,1223.25,1223.24,1224.57,1217.55,-0.21
09.11.2010,1213.4,1223.59,1226.84,1208.94,-0.81
10.11.2010,1218.71,1213.14,1218.75,1204.33,0.44
11.11.2010,1213.54,1213.04,1215.45,1204.49,-0.42
12.11.2010,1199.21,1209.07,1210.5,1194.08,-1.18
15.11.2010,1197.75,1200.44,1207.43,1197.15,-0.12
16.11.2010,1178.34,1194.79,1194.79,1173,-1.62
17.11.2010,1178.59,1178.33,1183.56,1175.82,0.02
18.11.2010,1196.69,1183.75,1200.29,1183.75,1.54
19.11.2010,1199.73,1196.12,1199.97,1189.44,0.25
22.11.2010,1197.84,1198.07,1198.94,1184.58,-0.16
23.11.2010,1180.73,1192.51,1192.51,1176.91,-1.43
24.11.2010,1198.35,1183.7,1198.62,1183.7,1.49
26.11.2010,1189.4,1194.16,1194.16,1186.93,-0.75
29.11.2010,1187.76,1189.08,1190.34,1173.64,-0.14
30.11.2010,1180.55,1182.96,1187.4,1174.14,-0.61
01.12.2010,1206.07,1186.6,1207.61,1186.6,2.16
02.12.2010,1221.53,1206.81,1221.89,1206.81,1.28
03.12.2010,1224.71,1219.93,1225.57,1216.82,0.26
06.12.2010,1223.12,1223.87,1225.8,1220.67,-0.13
07.12.2010,1223.75,1227.25,1235.05,1223.25,0.05
08.12.2010,1228.28,1225.02,1228.93,1219.5,0.37
09.12.2010,1233,1230.14,1234.71,1226.85,0.38
10.12.2010,1240.4,1233.85,1240.4,1232.58,0.6
13.12.2010,1240.46,1242.52,1246.73,1240.34,0
14.12.2010,1241.59,1241.84,1246.59,1238.17,0.09
15.12.2010,1235.23,1241.58,1244.25,1234.01,-0.51
16.12.2010,1242.87,1236.34,1243.75,1232.85,0.62
17.12.2010,1243.91,1243.63,1245.81,1239.87,0.08
20.12.2010,1247.08,1245.76,1250.2,1241.51,0.25
21.12.2010,1254.6,1249.43,1255.82,1249.43,0.6
22.12.2010,1258.84,1254.94,1259.39,1254.94,0.34
23.12.2010,1256.77,1257.53,1258.59,1254.05,-0.16
27.12.2010,1257.54,1254.66,1258.43,1251.48,0.06
28.12.2010,1258.51,1259.1,1259.9,1256.22,0.08
29.12.2010,1259.78,1258.78,1262.6,1258.78,0.1
30.12.2010,1257.88,1259.44,1261.09,1256.32,-0.15
31.12.2010,1257.64,1256.76,1259.34,1254.19,-0.02
03.01.2011,1271.87,1257.62,1276.17,1257.62,1.13
04.01.2011,1270.2,1272.95,1274.12,1262.66,-0.13
05.01.2011,1276.56,1268.78,1277.63,1265.36,0.5
06.01.2011,1273.85,1276.29,1278.17,1270.43,-0.21
07.01.2011,1271.5,1274.41,1276.83,1261.7,-0.18
10.01.2011,1269.75,1270.84,1271.52,1262.18,-0.14
11.01.2011,1274.48,1272.58,1277.25,1269.62,0.37
12.01.2011,1285.96,1275.65,1286.87,1275.65,0.9
13.01.2011,1283.76,1285.78,1286.7,1280.47,-0.17
14.01.2011,1293.24,1282.9,1293.24,1281.24,0.74
18.01.2011,1295.02,1293.22,1296.06,1290.16,0.14
19.01.2011,1281.92,1294.52,1294.6,1278.92,-1.01
20.01.2011,1280.26,1280.85,1283.35,1271.26,-0.13
21.01.2011,1283.35,1283.63,1291.21,1282.07,0.24
24.01.2011,1290.84,1283.29,1291.93,1282.47,0.58
25.01.2011,1291.18,1288.17,1291.26,1281.07,0.03
26.01.2011,1296.63,1291.97,1299.74,1291.97,0.42
27.01.2011,1299.54,1297.51,1301.29,1294.41,0.22
28.01.2011,1276.34,1299.63,1302.67,1275.1,-1.79
31.01.2011,1286.12,1276.5,1287.17,1276.5,0.77
01.02.2011,1307.59,1289.14,1308.86,1289.14,1.67
02.02.2011,1304.03,1305.91,1307.61,1302.62,-0.27
03.02.2011,1307.1,1302.77,1308.6,1294.83,0.24
04.02.2011,1310.87,1307.01,1311,1301.67,0.29
07.02.2011,1319.05,1311.85,1322.85,1311.85,0.62
08.02.2011,1324.57,1318.76,1324.87,1316.03,0.42
09.02.2011,1320.88,1322.48,1324.54,1314.89,-0.28
10.02.2011,1321.87,1318.13,1322.78,1311.74,0.07
11.02.2011,1329.15,1318.66,1330.79,1316.08,0.55
14.02.2011,1332.32,1328.73,1332.96,1326.9,0.24
15.02.2011,1328.01,1330.43,1330.43,1324.61,-0.32
16.02.2011,1336.32,1329.51,1337.61,1329.51,0.63
18.02.2011,1343.01,1340.38,1344.07,1338.12,0.5
22.02.2011,1315.44,1338.91,1338.91,1312.33,-2.05
23.02.2011,1307.4,1315.44,1317.91,1299.55,-0.61
24.02.2011,1306.1,1307.09,1310.91,1294.26,-0.1
25.02.2011,1319.88,1307.34,1320.61,1307.34,1.06
28.02.2011,1327.22,1321.61,1329.38,1320.55,0.56
01.03.2011,1306.33,1328.64,1332.09,1306.14,-1.57
02.03.2011,1308.44,1305.47,1314.19,1302.58,0.16
03.03.2011,1330.97,1312.37,1332.28,1312.37,1.72
04.03.2011,1321.15,1330.73,1331.08,1312.59,-0.74
07.03.2011,1310.13,1322.72,1327.68,1303.99,-0.83
08.03.2011,1321.82,1311.05,1325.74,1306.86,0.89
09.03.2011,1320.02,1319.92,1323.21,1312.27,-0.14
10.03.2011,1295.11,1315.72,1315.72,1294.21,-1.89
11.03.2011,1304.28,1293.43,1308.35,1291.99,0.71
14.03.2011,1296.39,1301.19,1301.19,1286.37,-0.6
15.03.2011,1281.87,1288.46,1288.46,1261.12,-1.12
16.03.2011,1256.88,1279.46,1280.91,1249.05,-1.95
17.03.2011,1273.72,1261.61,1278.88,1261.61,1.34
18.03.2011,1279.21,1276.71,1288.88,1276.18,0.43
21.03.2011,1298.38,1281.65,1300.58,1281.65,1.5
22.03.2011,1293.77,1298.29,1299.35,1292.7,-0.36
23.03.2011,1297.54,1292.19,1300.51,1284.05,0.29
24.03.2011,1309.66,1300.61,1311.34,1297.74,0.93
25.03.2011,1313.8,1311.8,1319.18,1310.15,0.32
28.03.2011,1310.19,1315.45,1319.74,1310.19,-0.27
29.03.2011,1319.44,1309.37,1319.45,1305.26,0.71
30.03.2011,1328.26,1321.89,1331.74,1321.89,0.67
31.03.2011,1325.83,1327.44,1329.77,1325.03,-0.18
01.04.2011,1332.41,1329.48,1337.85,1328.89,0.5
04.04.2011,1332.87,1333.56,1336.74,1329.1,0.03
05.04.2011,1332.63,1332.03,1338.21,1330.03,-0.02
06.04.2011,1335.54,1335.94,1339.38,1331.09,0.22
07.04.2011,1333.51,1334.82,1338.8,1326.56,-0.15
08.04.2011,1328.17,1336.16,1339.46,1322.94,-0.4
11.04.2011,1324.46,1329.01,1333.77,1321.06,-0.28
12.04.2011,1314.16,1321.96,1321.96,1309.51,-0.78
13.04.2011,1314.41,1314.03,1321.35,1309.19,0.02
14.04.2011,1314.52,1311.13,1316.79,1302.42,0.01
15.04.2011,1319.68,1314.54,1322.88,1313.68,0.39
18.04.2011,1305.14,1313.35,1313.35,1294.7,-1.1
19.04.2011,1312.62,1305.99,1312.7,1303.97,0.57
20.04.2011,1330.36,1319.12,1332.66,1319.12,1.35
21.04.2011,1337.38,1333.23,1337.49,1332.83,0.53
25.04.2011,1335.25,1337.14,1337.55,1331.47,-0.16
26.04.2011,1347.24,1336.75,1349.55,1336.75,0.9
27.04.2011,1355.66,1348.43,1357.49,1344.25,0.62
28.04.2011,1360.48,1353.86,1361.71,1353.6,0.36
29.04.2011,1363.61,1360.14,1364.56,1358.69,0.23
02.05.2011,1361.22,1365.21,1370.58,1358.59,-0.18
03.05.2011,1356.62,1359.76,1360.84,1349.52,-0.34
04.05.2011,1347.32,1355.9,1355.9,1341.5,-0.69
05.05.2011,1335.1,1344.16,1348,1329.17,-0.91
06.05.2011,1340.2,1340.24,1354.36,1335.58,0.38
09.05.2011,1346.29,1340.2,1349.44,1338.64,0.45
10.05.2011,1357.16,1348.34,1359.44,1348.34,0.81
11.05.2011,1342.08,1354.51,1354.51,1336.36,-1.11
12.05.2011,1348.65,1339.39,1351.05,1332.03,0.49
13.05.2011,1337.77,1348.69,1350.47,1333.36,-0.81
16.05.2011,1329.47,1334.77,1343.33,1327.32,-0.62
17.05.2011,1328.98,1326.1,1330.42,1318.51,-0.04
18.05.2011,1340.68,1328.54,1341.82,1326.59,0.88
19.05.2011,1343.6,1342.4,1346.82,1336.36,0.22
20.05.2011,1333.27,1342,1342,1330.67,-0.77
23.05.2011,1317.37,1333.07,1333.07,1312.88,-1.19
24.05.2011,1316.28,1317.7,1323.72,1313.87,-0.08
25.05.2011,1320.47,1316.36,1325.86,1311.8,0.32
26.05.2011,1325.69,1320.64,1328.51,1314.41,0.4
27.05.2011,1331.1,1325.69,1334.62,1325.69,0.41
31.05.2011,1345.2,1331.1,1345.2,1331.1,1.06
01.06.2011,1314.55,1345.2,1345.2,1313.71,-2.28
02.06.2011,1312.94,1314.55,1318.03,1305.61,-0.12
03.06.2011,1300.16,1312.94,1312.94,1297.9,-0.97
06.06.2011,1286.17,1300.26,1300.26,1284.72,-1.08
07.06.2011,1284.94,1286.31,1296.22,1284.74,-0.1
08.06.2011,1279.56,1284.63,1287.04,1277.42,-0.42
09.06.2011,1289,1279.63,1294.54,1279.63,0.74
10.06.2011,1270.98,1288.6,1288.6,1268.28,-1.4
13.06.2011,1271.83,1271.31,1277.04,1265.64,0.07
14.06.2011,1287.87,1272.22,1292.5,1272.22,1.26
15.06.2011,1265.42,1287.87,1287.87,1261.9,-1.74
16.06.2011,1267.64,1265.53,1274.11,1258.07,0.18
17.06.2011,1271.5,1268.58,1279.82,1267.4,0.3
20.06.2011,1278.36,1271.5,1280.42,1267.56,0.54
21.06.2011,1295.52,1278.4,1297.62,1278.4,1.34
22.06.2011,1287.14,1295.48,1298.61,1286.79,-0.65
23.06.2011,1283.5,1286.6,1286.6,1262.87,-0.28
24.06.2011,1268.45,1283.04,1283.93,1267.24,-1.17
27.06.2011,1280.1,1268.44,1284.91,1267.53,0.92
28.06.2011,1296.67,1280.21,1296.8,1280.21,1.29
29.06.2011,1307.41,1296.85,1309.21,1296.85,0.83
30.06.2011,1320.64,1307.64,1321.97,1307.64,1.01
01.07.2011,1339.67,1320.64,1341.01,1318.18,1.44
05.07.2011,1337.88,1339.59,1340.89,1334.3,-0.13
06.07.2011,1339.22,1337.56,1340.94,1330.92,0.1
07.07.2011,1353.22,1339.62,1356.48,1339.62,1.05
08.07.2011,1343.8,1352.39,1352.39,1333.71,-0.7
11.07.2011,1319.49,1343.31,1343.31,1316.42,-1.81
12.07.2011,1313.64,1319.61,1327.17,1313.33,-0.44
13.07.2011,1317.72,1314.45,1331.48,1314.45,0.31
14.07.2011,1308.87,1317.74,1326.88,1306.51,-0.67
15.07.2011,1316.14,1308.87,1317.7,1307.52,0.56
18.07.2011,1305.44,1315.94,1315.94,1295.92,-0.81
19.07.2011,1326.73,1307.07,1328.14,1307.07,1.63
20.07.2011,1325.84,1328.66,1330.43,1323.65,-0.07
21.07.2011,1343.8,1325.65,1347,1325.65,1.35
22.07.2011,1345.02,1343.8,1346.1,1336.95,0.09
25.07.2011,1337.43,1344.32,1344.32,1331.09,-0.56
26.07.2011,1331.94,1337.39,1338.51,1329.59,-0.41
27.07.2011,1304.89,1331.91,1331.91,1303.49,-2.03
28.07.2011,1300.67,1304.84,1316.32,1299.16,-0.32
29.07.2011,1292.28,1300.12,1304.16,1282.86,-0.65
01.08.2011,1286.94,1292.59,1307.38,1274.73,-0.41
02.08.2011,1254.05,1286.56,1286.56,1254.03,-2.56
03.08.2011,1260.34,1254.25,1261.2,1234.56,0.5
04.08.2011,1200.07,1260.23,1260.23,1199.54,-4.78
05.08.2011,1199.38,1200.28,1218.11,1168.09,-0.06
08.08.2011,1119.46,1198.48,1198.48,1119.28,-6.66
09.08.2011,1172.53,1120.23,1172.88,1101.54,4.74
10.08.2011,1120.76,1171.77,1171.77,1118.01,-4.42
11.08.2011,1172.64,1121.3,1186.29,1121.3,4.63
12.08.2011,1178.81,1172.87,1189.04,1170.74,0.53
15.08.2011,1204.49,1178.86,1204.49,1178.86,2.18
16.08.2011,1192.76,1204.22,1204.22,1180.53,-0.97
17.08.2011,1193.89,1192.89,1208.47,1184.36,0.09
18.08.2011,1140.65,1189.62,1189.62,1131.03,-4.46
19.08.2011,1123.53,1140.47,1154.54,1122.05,-1.5
22.08.2011,1123.82,1123.55,1145.49,1121.09,0.03
23.08.2011,1162.35,1124.36,1162.35,1122.91,3.43
24.08.2011,1177.6,1162.16,1178.56,1156.3,1.31
25.08.2011,1159.27,1176.69,1190.68,1155.47,-1.56
26.08.2011,1176.8,1158.85,1181.23,1135.91,1.51
29.08.2011,1210.08,1177.91,1210.28,1177.91,2.83
30.08.2011,1212.92,1209.76,1220.1,1195.77,0.23
31.08.2011,1218.89,1213,1230.71,1209.35,0.49
01.09.2011,1204.42,1219.12,1229.29,1203.85,-1.19
02.09.2011,1173.97,1203.9,1203.9,1170.56,-2.53
06.09.2011,1165.24,1173.97,1173.97,1140.13,-0.74
07.09.2011,1198.62,1165.85,1198.62,1165.85,2.86
08.09.2011,1185.9,1197.98,1204.4,1183.34,-1.06
09.09.2011,1154.23,1185.37,1185.37,1148.37,-2.67
12.09.2011,1162.27,1153.5,1162.52,1136.07,0.7
13.09.2011,1172.87,1162.59,1176.41,1157.44,0.91
14.09.2011,1188.68,1173.32,1202.38,1162.73,1.35
15.09.2011,1209.11,1189.44,1209.11,1189.44,1.72
16.09.2011,1216.01,1209.21,1220.06,1204.46,0.57
19.09.2011,1204.09,1214.99,1214.99,1188.36,-0.98
20.09.2011,1202.09,1204.5,1220.39,1201.29,-0.17
21.09.2011,1166.76,1203.63,1206.3,1166.21,-2.94
22.09.2011,1129.56,1164.55,1164.55,1114.22,-3.19
23.09.2011,1136.43,1128.82,1141.72,1121.36,0.61
26.09.2011,1162.95,1136.91,1164.19,1131.07,2.33
